Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/MedicationRequest-100C-3-medication-prescription-request3.json	1823	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-200C-2-medication-prescription-request1.json	1872	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-200C-2-medication-prescription-request2.json	1826	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-300C-2-medication-prescription-request1.json	1775	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-300C-2-medication-prescription-request2.json	1741	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-400C-prescription-cefuroxime-singleline.json	3279	5	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0
fsh-generated/resources/Organization-organization1.json	162	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Organization-organization2.json	153	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Patient-patient1.json	367	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/Patient-patient2.json	368	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner1.json	219	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner2.json	227	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-doctor1.json	478	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-pharmacist1.json	461	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0
fsh-generated/resources/RequestOrchestration-100B-RequestOrchestration.json	612	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0
fsh-generated/resources/RequestOrchestration-300B-RequestOrchestration.json	490	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Dispensation.json	5850	6	0	8	0	0	1	0	0	38	0	0	1	0	0	0	0	0	0	0	67	569	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Medication-eu-mpd.json	9341	8	0	55	0	0	0	0	0	8505	0	0	0	0	0	0	0	1	0	0	244	606	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-MedicationDispense-eu-mpd.json	2392	4	0	100	0	0	0	0	0	21	0	0	1	0	0	0	0	1	0	0	145	348	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-MedicationRequest-eu-mpd.json	8088	6	0	50	0	0	0	0	0	3109	0	0	0	0	0	0	0	2	0	0	326	658	0	0	0	15	1	1
fsh-generated/resources/StructureDefinition-MedicinalProduct.json	7921	6	0	20	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	83	136	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Prescription.json	14024	8	0	23	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	116	153	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Subject.json	3615	4	0	15	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	53	66	0	0	0	1	0	0
