Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/MedicationRequest-200C-2-medication-prescription-request1.json	1810	3	0	0	0	0	0	0	0	583	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-200C-2-medication-prescription-request2.json	1764	3	0	0	0	0	0	0	1	585	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-300C-2-medication-prescription-request1.json	1717	3	0	0	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-300C-2-medication-prescription-request2.json	1683	2	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-400C-prescription-cefuroxime-singleline.json	3221	4	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	1
fsh-generated/resources/Organization-organization1.json	162	2	0	0	0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/Organization-organization2.json	153	3	0	0	0	0	0	0	0	583	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Patient-patient1.json	364	2	0	0	1	0	0	0	0	585	0	0	0	0	0	0	0	0	0	1	13	6	0	0	0	0	0	0
fsh-generated/resources/Patient-patient2.json	365	2	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner1.json	219	3	0	0	0	0	0	0	0	587	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner2.json	227	2	0	0	0	0	0	0	1	588	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-doctor1.json	478	2	0	0	0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-pharmacist1.json	461	3	0	0	0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-100B-RequestOrchestration.json	604	2	0	0	0	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-300B-RequestOrchestration.json	482	3	0	0	0	0	0	0	0	586	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Dispensation.json	5844	4	0	17	0	0	1	0	0	633	0	0	1	0	0	0	0	0	0	0	64	147	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-Medication-eu-mpd.json	8662	5	0	79	1	0	0	0	0	7255	0	0	0	0	0	0	0	1	0	0	186	400	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-MedicationDispense-eu-mpd.json	3838	3	0	247	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	150	348	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-MedicationRequest-eu-mpd.json	9629	6	0	71	0	0	0	0	0	3425	0	0	1	0	0	0	0	1	0	0	306	709	0	0	0	18	1	3
fsh-generated/resources/StructureDefinition-MedicinalProduct.json	7915	4	0	42	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	68	97	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Prescription.json	14012	5	0	34	0	0	0	0	0	597	0	0	0	0	0	0	0	1	0	0	111	100	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Subject.json	3609	4	0	26	0	0	0	0	0	590	0	0	0	0	0	0	0	0	0	0	38	50	0	0	0	2	0	0
